Date_Time,Is_Holiday,Holiday_Type,Month,Year,Weekday,Residual
2019-10-26 13:00:00,1,23,10,2019,5,0.0
2019-10-26 14:00:00,1,23,10,2019,5,10.913985257455272
2019-10-26 15:00:00,1,23,10,2019,5,49.240020647904025
2019-10-26 16:00:00,1,23,10,2019,5,25.10364592306263
2019-10-26 17:00:00,1,23,10,2019,5,31.98458967036639
2019-10-26 18:00:00,1,23,10,2019,5,0.0
2019-10-26 19:00:00,1,23,10,2019,5,0.0
2019-10-26 20:00:00,1,23,10,2019,5,12.44052331912141
2019-10-26 21:00:00,1,23,10,2019,5,0.0
2019-10-26 22:00:00,1,23,10,2019,5,0.0
2019-10-26 23:00:00,1,23,10,2019,5,12.81543090748665
2019-10-27 00:00:00,1,24,10,2019,6,13.154261893824165
2019-10-27 01:00:00,1,24,10,2019,6,10.355531406804744
2019-10-27 02:00:00,1,24,10,2019,6,11.815755648385434
2019-10-27 03:00:00,1,24,10,2019,6,12.688324837801543
2019-10-27 04:00:00,1,24,10,2019,6,11.559527289390289
2019-10-27 05:00:00,1,24,10,2019,6,10.952162749491826
2019-10-27 06:00:00,1,24,10,2019,6,0.0
2019-10-27 07:00:00,1,24,10,2019,6,7.988741914440702
2019-10-27 08:00:00,1,24,10,2019,6,0.0
2019-10-27 09:00:00,1,24,10,2019,6,0.0
2019-10-27 10:00:00,1,24,10,2019,6,0.0
2019-10-27 11:00:00,1,24,10,2019,6,3.097790545301514
2019-10-27 12:00:00,1,24,10,2019,6,0.0
2019-10-27 13:00:00,1,24,10,2019,6,0.0
2019-10-27 14:00:00,1,24,10,2019,6,36.018066806830745
2019-10-27 15:00:00,1,24,10,2019,6,44.82422333694837
2019-10-27 16:00:00,1,24,10,2019,6,0.0
2019-10-27 17:00:00,1,24,10,2019,6,0.0
2019-10-27 18:00:00,1,24,10,2019,6,0.0
2019-10-27 19:00:00,1,24,10,2019,6,0.0
2019-10-27 20:00:00,1,24,10,2019,6,0.0
2019-10-27 21:00:00,1,24,10,2019,6,0.0
2019-10-27 22:00:00,1,24,10,2019,6,13.50736672244605
2019-10-27 23:00:00,1,24,10,2019,6,14.941567257721452
2019-10-28 00:00:00,1,25,10,2019,0,17.64634948598991
2019-10-28 01:00:00,1,25,10,2019,0,21.81036397909869
2019-10-28 02:00:00,1,25,10,2019,0,21.06250645247921
2019-10-28 03:00:00,1,25,10,2019,0,20.471026957317704
2019-10-28 04:00:00,1,25,10,2019,0,21.54673107331877
2019-10-28 05:00:00,1,25,10,2019,0,11.376852830764676
2019-10-28 06:00:00,1,25,10,2019,0,2.3626497095096326
2019-10-28 07:00:00,1,25,10,2019,0,0.0
2019-10-28 08:00:00,1,25,10,2019,0,0.0
2019-10-28 09:00:00,1,25,10,2019,0,0.0
2019-10-28 10:00:00,1,25,10,2019,0,13.601025843876704
2019-10-28 11:00:00,1,25,10,2019,0,6.3060427905441045
2019-10-28 12:00:00,1,25,10,2019,0,36.811035670931886
2019-10-28 13:00:00,1,25,10,2019,0,5.277769247448397
2019-10-28 14:00:00,1,25,10,2019,0,15.806477555818354
2019-10-28 15:00:00,1,25,10,2019,0,4.485725133928561
2019-10-28 16:00:00,1,25,10,2019,0,5.57793424270227
2019-10-28 17:00:00,1,25,10,2019,0,0.0
2019-10-28 18:00:00,1,25,10,2019,0,0.0
2019-10-28 19:00:00,1,25,10,2019,0,19.658153126751543
2019-10-28 20:00:00,1,25,10,2019,0,0.0
2019-10-28 21:00:00,1,25,10,2019,0,20.3799905158912
2019-10-28 22:00:00,1,25,10,2019,0,3.4436508450803345
2019-10-28 23:00:00,1,25,10,2019,0,4.0830805444492455
2019-10-29 00:00:00,1,26,10,2019,1,3.931968576358841
2019-10-29 01:00:00,1,26,10,2019,1,7.135061240061802
2019-10-29 02:00:00,1,26,10,2019,1,7.857210419209764
2019-10-29 03:00:00,1,26,10,2019,1,7.973830718880315
2019-10-29 04:00:00,1,26,10,2019,1,5.880134469515298
2019-10-29 05:00:00,1,26,10,2019,1,3.033644263413628
2019-10-29 06:00:00,1,26,10,2019,1,0.0
2019-10-29 07:00:00,1,26,10,2019,1,0.0
2019-10-29 08:00:00,1,26,10,2019,1,0.0
2019-10-29 09:00:00,1,26,10,2019,1,0.0
2019-10-29 10:00:00,1,26,10,2019,1,27.406178458384765
2019-10-29 11:00:00,1,26,10,2019,1,28.18854241018976
2019-10-29 12:00:00,1,26,10,2019,1,15.684162281451016
2019-10-29 13:00:00,1,26,10,2019,1,17.41796051040494
2019-10-29 14:00:00,1,26,10,2019,1,0.0
2019-10-29 15:00:00,1,26,10,2019,1,0.0
2019-10-29 16:00:00,1,26,10,2019,1,5.312717346636042
2019-10-29 17:00:00,1,26,10,2019,1,0.0
2019-10-29 18:00:00,1,26,10,2019,1,6.939654775492826
2019-10-29 19:00:00,1,26,10,2019,1,0.0
2019-10-29 20:00:00,1,26,10,2019,1,0.0
2019-10-29 21:00:00,1,26,10,2019,1,9.301405593665748
2019-10-29 22:00:00,1,26,10,2019,1,59.98373181559775
2019-10-29 23:00:00,1,26,10,2019,1,4.1362317329523535
2019-10-30 00:00:00,0,0,10,2019,2,0.3639413668701508
2019-10-30 01:00:00,0,0,10,2019,2,4.2102824300715085
2019-10-30 02:00:00,0,0,10,2019,2,2.6378073208399613
2019-10-30 03:00:00,0,0,10,2019,2,2.2599099554748534
2019-10-30 04:00:00,0,0,10,2019,2,2.466171029477394
2019-10-30 05:00:00,0,0,10,2019,2,0.0
2019-10-30 06:00:00,0,0,10,2019,2,0.0
2019-10-30 07:00:00,0,0,10,2019,2,16.298823212052987
2019-10-30 08:00:00,0,0,10,2019,2,8.329135798707135
2019-10-30 09:00:00,0,0,10,2019,2,5.0549958639387285
2019-10-30 10:00:00,0,0,10,2019,2,0.0
2019-10-30 11:00:00,0,0,10,2019,2,0.0
2019-10-30 12:00:00,0,0,10,2019,2,0.0
2019-10-30 13:00:00,0,0,10,2019,2,0.0
2019-10-30 14:00:00,0,0,10,2019,2,0.3303670919574557
2019-10-30 15:00:00,0,0,10,2019,2,0.0
2019-10-30 16:00:00,0,0,10,2019,2,19.411845302862154
2019-10-30 17:00:00,0,0,10,2019,2,0.0
2019-10-30 18:00:00,0,0,10,2019,2,0.0
2019-10-30 19:00:00,0,0,10,2019,2,18.338319228658527
2019-10-30 20:00:00,0,0,10,2019,2,0.0
2019-10-30 21:00:00,0,0,10,2019,2,6.747673356596579
2019-10-30 22:00:00,0,0,10,2019,2,0.0
2019-10-30 23:00:00,0,0,10,2019,2,0.1551897129406541
2019-10-31 00:00:00,0,0,10,2019,3,0.0
2019-10-31 01:00:00,0,0,10,2019,3,0.0
2019-10-31 02:00:00,0,0,10,2019,3,0.0
2019-10-31 03:00:00,0,0,10,2019,3,0.0
2019-10-31 04:00:00,0,0,10,2019,3,0.0
2019-10-31 05:00:00,0,0,10,2019,3,0.0
2019-10-31 06:00:00,0,0,10,2019,3,24.599839727082184
2019-10-31 07:00:00,0,0,10,2019,3,23.1155429428312
2019-10-31 08:00:00,0,0,10,2019,3,10.687066077325944
2019-10-31 09:00:00,0,0,10,2019,3,1.4226194223322963
2019-10-31 10:00:00,0,0,10,2019,3,0.0
2019-10-31 11:00:00,0,0,10,2019,3,6.206783312489222
2019-10-31 12:00:00,0,0,10,2019,3,0.0
2019-10-31 13:00:00,0,0,10,2019,3,0.0
2019-10-31 14:00:00,0,0,10,2019,3,0.0
2019-10-31 15:00:00,0,0,10,2019,3,0.0
2019-10-31 16:00:00,0,0,10,2019,3,5.609445959877078
2019-10-31 17:00:00,0,0,10,2019,3,28.965147938696973
2019-10-31 18:00:00,0,0,10,2019,3,0.0
2019-10-31 19:00:00,0,0,10,2019,3,28.991898228829044
2019-10-31 20:00:00,0,0,10,2019,3,7.221758001334308
2019-10-31 21:00:00,0,0,10,2019,3,11.074060744513003
2019-10-31 22:00:00,0,0,10,2019,3,0.0
2019-10-31 23:00:00,0,0,10,2019,3,0.0
2019-11-01 00:00:00,0,0,11,2019,4,0.0
2019-11-01 01:00:00,0,0,11,2019,4,0.0
2019-11-01 02:00:00,0,0,11,2019,4,0.0
2019-11-01 03:00:00,0,0,11,2019,4,0.0
2019-11-01 04:00:00,0,0,11,2019,4,0.0
2019-11-01 05:00:00,0,0,11,2019,4,0.0
2019-11-01 06:00:00,0,0,11,2019,4,5.0584637198961815
2019-11-01 07:00:00,0,0,11,2019,4,13.435686365110016
2019-11-01 08:00:00,0,0,11,2019,4,24.047498426044484
2019-11-01 09:00:00,0,0,11,2019,4,13.005027274652846
2019-11-01 10:00:00,0,0,11,2019,4,0.0
2019-11-01 11:00:00,0,0,11,2019,4,0.0
2019-11-01 12:00:00,0,0,11,2019,4,0.0
2019-11-01 13:00:00,0,0,11,2019,4,0.0
2019-11-01 14:00:00,0,0,11,2019,4,0.0
2019-11-01 15:00:00,0,0,11,2019,4,0.0
2019-11-01 16:00:00,0,0,11,2019,4,12.441464067394037
2019-11-01 17:00:00,0,0,11,2019,4,4.5670237609445365
2019-11-01 18:00:00,0,0,11,2019,4,0.0
2019-11-01 19:00:00,0,0,11,2019,4,57.77376703519623
2019-11-01 20:00:00,0,0,11,2019,4,0.0
2019-11-01 21:00:00,0,0,11,2019,4,0.0
2019-11-01 22:00:00,0,0,11,2019,4,0.0
2019-11-01 23:00:00,0,0,11,2019,4,0.0
2019-11-02 00:00:00,0,0,11,2019,5,0.0
2019-11-02 01:00:00,0,0,11,2019,5,0.0
2019-11-02 02:00:00,0,0,11,2019,5,0.0
2019-11-02 03:00:00,0,0,11,2019,5,0.0
2019-11-02 04:00:00,0,0,11,2019,5,1.662108432384045
2019-11-02 05:00:00,0,0,11,2019,5,0.0
2019-11-02 06:00:00,0,0,11,2019,5,0.0
2019-11-02 07:00:00,0,0,11,2019,5,0.0
2019-11-02 08:00:00,0,0,11,2019,5,0.0
2019-11-02 09:00:00,0,0,11,2019,5,6.152622771271822
2019-11-02 10:00:00,0,0,11,2019,5,0.0
2019-11-02 11:00:00,0,0,11,2019,5,3.7143935394149423
2019-11-02 12:00:00,0,0,11,2019,5,11.724095224720884
2019-11-02 13:00:00,0,0,11,2019,5,15.476301692288589
2019-11-02 14:00:00,0,0,11,2019,5,0.0
2019-11-02 15:00:00,0,0,11,2019,5,0.0
2019-11-02 16:00:00,0,0,11,2019,5,0.0
2019-11-02 17:00:00,0,0,11,2019,5,49.5345338757851
2019-11-02 18:00:00,0,0,11,2019,5,51.64480911736348
2019-11-02 19:00:00,0,0,11,2019,5,12.39676692891812
2019-11-02 20:00:00,0,0,11,2019,5,0.0
2019-11-02 21:00:00,0,0,11,2019,5,0.0
2019-11-02 22:00:00,0,0,11,2019,5,0.0
2019-11-02 23:00:00,0,0,11,2019,5,16.929994537996812
2019-11-03 00:00:00,0,0,11,2019,6,1.862207710543835
2019-11-03 01:00:00,0,0,11,2019,6,5.170250218838106
2019-11-03 02:00:00,0,0,11,2019,6,6.298322569100698
2019-11-03 03:00:00,0,0,11,2019,6,7.650373403038991
2019-11-03 04:00:00,0,0,11,2019,6,7.34323115748272
2019-11-03 05:00:00,0,0,11,2019,6,1.3001442913478414
2019-11-03 06:00:00,0,0,11,2019,6,0.0
2019-11-03 07:00:00,0,0,11,2019,6,0.0
2019-11-03 08:00:00,0,0,11,2019,6,0.0
2019-11-03 09:00:00,0,0,11,2019,6,0.0
2019-11-03 10:00:00,0,0,11,2019,6,3.048516671062707
2019-11-03 11:00:00,0,0,11,2019,6,0.0
2019-11-03 12:00:00,0,0,11,2019,6,0.7739620611974019
2019-11-03 13:00:00,0,0,11,2019,6,5.636937423028883
2019-11-03 14:00:00,0,0,11,2019,6,3.097955564508993
2019-11-03 15:00:00,0,0,11,2019,6,11.982964761644304
2019-11-03 16:00:00,0,0,11,2019,6,7.877072277696001
2019-11-03 17:00:00,0,0,11,2019,6,0.0
2019-11-03 18:00:00,0,0,11,2019,6,0.0
2019-11-03 19:00:00,0,0,11,2019,6,0.0
2019-11-03 20:00:00,0,0,11,2019,6,0.0
2019-11-03 21:00:00,0,0,11,2019,6,11.394393187531826
2019-11-03 22:00:00,0,0,11,2019,6,18.7499482501661
2019-11-03 23:00:00,0,0,11,2019,6,2.321680892535668
2019-11-04 00:00:00,0,0,11,2019,0,2.030862490396302
2019-11-04 01:00:00,0,0,11,2019,0,0.0
2019-11-04 02:00:00,0,0,11,2019,0,0.0
2019-11-04 03:00:00,0,0,11,2019,0,0.0
2019-11-04 04:00:00,0,0,11,2019,0,0.0
2019-11-04 05:00:00,0,0,11,2019,0,0.4902184604740824
2019-11-04 06:00:00,0,0,11,2019,0,3.976082016697504
2019-11-04 07:00:00,0,0,11,2019,0,23.53321206174543
2019-11-04 08:00:00,0,0,11,2019,0,27.188088143994207
2019-11-04 09:00:00,0,0,11,2019,0,16.592341298553436
2019-11-04 10:00:00,0,0,11,2019,0,6.993398074691726
2019-11-04 11:00:00,0,0,11,2019,0,0.0
2019-11-04 12:00:00,0,0,11,2019,0,0.0
2019-11-04 13:00:00,0,0,11,2019,0,15.613089326023314
2019-11-04 14:00:00,0,0,11,2019,0,0.0
2019-11-04 15:00:00,0,0,11,2019,0,0.0
2019-11-04 16:00:00,0,0,11,2019,0,0.0
2019-11-04 17:00:00,0,0,11,2019,0,0.0
2019-11-04 18:00:00,0,0,11,2019,0,45.23273886880608
2019-11-04 19:00:00,0,0,11,2019,0,15.62145235973891
2019-11-04 20:00:00,0,0,11,2019,0,0.0
2019-11-04 21:00:00,0,0,11,2019,0,0.0
2019-11-04 22:00:00,0,0,11,2019,0,0.0
2019-11-04 23:00:00,0,0,11,2019,0,0.0
2019-11-05 00:00:00,0,0,11,2019,1,0.0
2019-11-05 01:00:00,0,0,11,2019,1,0.0
2019-11-05 02:00:00,0,0,11,2019,1,0.0
2019-11-05 03:00:00,0,0,11,2019,1,0.0
2019-11-05 04:00:00,0,0,11,2019,1,0.0
2019-11-05 05:00:00,0,0,11,2019,1,0.0
2019-11-05 06:00:00,0,0,11,2019,1,0.0
2019-11-05 07:00:00,0,0,11,2019,1,4.912778633183706
2019-11-05 08:00:00,0,0,11,2019,1,38.66012570559275
2019-11-05 09:00:00,0,0,11,2019,1,31.61822797536772
2019-11-05 10:00:00,0,0,11,2019,1,17.07361367058921
2019-11-05 11:00:00,0,0,11,2019,1,2.139217850922762
2019-11-05 12:00:00,0,0,11,2019,1,0.0
2019-11-05 13:00:00,0,0,11,2019,1,3.264580957147004
2019-11-05 14:00:00,0,0,11,2019,1,0.0
2019-11-05 15:00:00,0,0,11,2019,1,0.0
2019-11-05 16:00:00,0,0,11,2019,1,0.0
2019-11-05 17:00:00,0,0,11,2019,1,5.049495987344784
2019-11-05 18:00:00,0,0,11,2019,1,50.36703940312083
2019-11-05 19:00:00,0,0,11,2019,1,0.0
2019-11-05 20:00:00,0,0,11,2019,1,12.142527235077909
2019-11-05 21:00:00,0,0,11,2019,1,0.0
2019-11-05 22:00:00,0,0,11,2019,1,0.0
2019-11-05 23:00:00,0,0,11,2019,1,0.0
2019-11-06 00:00:00,0,0,11,2019,2,0.0
2019-11-06 01:00:00,0,0,11,2019,2,0.0
2019-11-06 02:00:00,0,0,11,2019,2,0.0
2019-11-06 03:00:00,0,0,11,2019,2,0.0
2019-11-06 04:00:00,0,0,11,2019,2,0.0
2019-11-06 05:00:00,0,0,11,2019,2,0.0
2019-11-06 06:00:00,0,0,11,2019,2,0.0
2019-11-06 07:00:00,0,0,11,2019,2,11.551359676471534
2019-11-06 08:00:00,0,0,11,2019,2,19.10394562450344
2019-11-06 09:00:00,0,0,11,2019,2,52.364131814774495
2019-11-06 10:00:00,0,0,11,2019,2,2.777293588178935
2019-11-06 11:00:00,0,0,11,2019,2,11.966033444331856
2019-11-06 12:00:00,0,0,11,2019,2,13.871770027176552
2019-11-06 13:00:00,0,0,11,2019,2,0.0
2019-11-06 14:00:00,0,0,11,2019,2,0.5057293155673648
2019-11-06 15:00:00,0,0,11,2019,2,0.0
2019-11-06 16:00:00,0,0,11,2019,2,0.0
2019-11-06 17:00:00,0,0,11,2019,2,9.146192053071315
2019-11-06 18:00:00,0,0,11,2019,2,15.312677746252843
2019-11-06 19:00:00,0,0,11,2019,2,0.0
2019-11-06 20:00:00,0,0,11,2019,2,0.0
2019-11-06 21:00:00,0,0,11,2019,2,3.4033529678565344
2019-11-06 22:00:00,0,0,11,2019,2,0.0
2019-11-06 23:00:00,0,0,11,2019,2,0.0
2019-11-07 00:00:00,0,0,11,2019,3,0.0
2019-11-07 01:00:00,0,0,11,2019,3,0.0
2019-11-07 02:00:00,0,0,11,2019,3,0.0
2019-11-07 03:00:00,0,0,11,2019,3,0.0
2019-11-07 04:00:00,0,0,11,2019,3,0.0
2019-11-07 05:00:00,0,0,11,2019,3,0.0
2019-11-07 06:00:00,0,0,11,2019,3,0.3965596514151315
2019-11-07 07:00:00,0,0,11,2019,3,11.938023030187168
2019-11-07 08:00:00,0,0,11,2019,3,39.05516377163882
2019-11-07 09:00:00,0,0,11,2019,3,9.95895608131785
2019-11-07 10:00:00,0,0,11,2019,3,0.0
2019-11-07 11:00:00,0,0,11,2019,3,26.489308962814743
2019-11-07 12:00:00,0,0,11,2019,3,0.0
2019-11-07 13:00:00,0,0,11,2019,3,0.0
2019-11-07 14:00:00,0,0,11,2019,3,0.0
2019-11-07 15:00:00,0,0,11,2019,3,0.0
2019-11-07 16:00:00,0,0,11,2019,3,0.0
2019-11-07 17:00:00,0,0,11,2019,3,0.0
2019-11-07 18:00:00,0,0,11,2019,3,0.0
2019-11-07 19:00:00,0,0,11,2019,3,0.0
2019-11-07 20:00:00,0,0,11,2019,3,20.731889284207533
2019-11-07 21:00:00,0,0,11,2019,3,0.0
2019-11-07 22:00:00,0,0,11,2019,3,0.0
2019-11-07 23:00:00,0,0,11,2019,3,3.56931801477122
2019-11-08 00:00:00,0,0,11,2019,4,0.0
2019-11-08 01:00:00,0,0,11,2019,4,0.0
2019-11-08 02:00:00,0,0,11,2019,4,0.0
2019-11-08 03:00:00,0,0,11,2019,4,0.0
2019-11-08 04:00:00,0,0,11,2019,4,0.0
2019-11-08 05:00:00,0,0,11,2019,4,0.0
2019-11-08 06:00:00,0,0,11,2019,4,0.0
2019-11-08 07:00:00,0,0,11,2019,4,0.0
2019-11-08 08:00:00,0,0,11,2019,4,0.0
2019-11-08 09:00:00,0,0,11,2019,4,14.358961663237338
2019-11-08 10:00:00,0,0,11,2019,4,45.579381265578405
2019-11-08 11:00:00,0,0,11,2019,4,0.0
2019-11-08 12:00:00,0,0,11,2019,4,0.0
2019-11-08 13:00:00,0,0,11,2019,4,5.260098830997421
2019-11-08 14:00:00,0,0,11,2019,4,2.5403531213254382
2019-11-08 15:00:00,0,0,11,2019,4,4.833099388729266
2019-11-08 16:00:00,0,0,11,2019,4,10.72012606178231
2019-11-08 17:00:00,0,0,11,2019,4,9.39355077063476
2019-11-08 18:00:00,0,0,11,2019,4,0.0
2019-11-08 19:00:00,0,0,11,2019,4,4.119565203688666
2019-11-08 20:00:00,0,0,11,2019,4,0.0
2019-11-08 21:00:00,0,0,11,2019,4,12.27454099849212
2019-11-08 22:00:00,0,0,11,2019,4,19.220229031047552
2019-11-08 23:00:00,0,0,11,2019,4,0.0
2019-11-09 00:00:00,0,0,11,2019,5,1.6762291872116537
2019-11-09 01:00:00,0,0,11,2019,5,3.948213418215325
2019-11-09 02:00:00,0,0,11,2019,5,4.234329260003399
2019-11-09 03:00:00,0,0,11,2019,5,4.664073138140367
2019-11-09 04:00:00,0,0,11,2019,5,6.035544543128985
2019-11-09 05:00:00,0,0,11,2019,5,0.0
2019-11-09 06:00:00,0,0,11,2019,5,0.0
2019-11-09 07:00:00,0,0,11,2019,5,4.80431726788602
2019-11-09 08:00:00,0,0,11,2019,5,0.0
2019-11-09 09:00:00,0,0,11,2019,5,0.0
2019-11-09 10:00:00,0,0,11,2019,5,0.0
2019-11-09 11:00:00,0,0,11,2019,5,0.0
2019-11-09 12:00:00,0,0,11,2019,5,0.0
2019-11-09 13:00:00,0,0,11,2019,5,0.0
2019-11-09 14:00:00,0,0,11,2019,5,0.0
2019-11-09 15:00:00,0,0,11,2019,5,26.63537468345397
2019-11-09 16:00:00,0,0,11,2019,5,1.8294881267637424
2019-11-09 17:00:00,0,0,11,2019,5,18.59874518511932
2019-11-09 18:00:00,0,0,11,2019,5,43.23214182725909
2019-11-09 19:00:00,0,0,11,2019,5,0.0
2019-11-09 20:00:00,0,0,11,2019,5,15.977772264385834
2019-11-09 21:00:00,0,0,11,2019,5,0.0
2019-11-09 22:00:00,0,0,11,2019,5,0.0
2019-11-09 23:00:00,0,0,11,2019,5,7.837997895304339
2019-11-10 00:00:00,0,0,11,2019,6,14.506616530588316
2019-11-10 01:00:00,0,0,11,2019,6,10.720664407312874
2019-11-10 02:00:00,0,0,11,2019,6,12.00135421946593
2019-11-10 03:00:00,0,0,11,2019,6,12.654930441498458
2019-11-10 04:00:00,0,0,11,2019,6,12.404118266697758
2019-11-10 05:00:00,0,0,11,2019,6,5.086353219117889
2019-11-10 06:00:00,0,0,11,2019,6,0.0
2019-11-10 07:00:00,0,0,11,2019,6,0.0
2019-11-10 08:00:00,0,0,11,2019,6,0.0
2019-11-10 09:00:00,0,0,11,2019,6,0.0
2019-11-10 10:00:00,0,0,11,2019,6,0.0
2019-11-10 11:00:00,0,0,11,2019,6,0.0
2019-11-10 12:00:00,0,0,11,2019,6,20.81648620203336
2019-11-10 13:00:00,0,0,11,2019,6,5.724179947600639
2019-11-10 14:00:00,0,0,11,2019,6,0.0
2019-11-10 15:00:00,0,0,11,2019,6,9.256136521439366
2019-11-10 16:00:00,0,0,11,2019,6,5.227947562539541
2019-11-10 17:00:00,0,0,11,2019,6,2.7421821954076577
2019-11-10 18:00:00,0,0,11,2019,6,0.0
2019-11-10 19:00:00,0,0,11,2019,6,1.578382959708314
2019-11-10 20:00:00,0,0,11,2019,6,0.0
2019-11-10 21:00:00,0,0,11,2019,6,0.0
2019-11-10 22:00:00,0,0,11,2019,6,18.310290126659304
2019-11-10 23:00:00,0,0,11,2019,6,16.137068261732438
2019-11-11 00:00:00,0,0,11,2019,0,2.908494125735622
2019-11-11 01:00:00,0,0,11,2019,0,1.752854406515354
2019-11-11 02:00:00,0,0,11,2019,0,0.6985798705395396
2019-11-11 03:00:00,0,0,11,2019,0,0.1936431726704768
2019-11-11 04:00:00,0,0,11,2019,0,2.842399612109162
2019-11-11 05:00:00,0,0,11,2019,0,2.553206522466155
2019-11-11 06:00:00,0,0,11,2019,0,6.795712072838676
2019-11-11 07:00:00,0,0,11,2019,0,24.474789264007185
2019-11-11 08:00:00,0,0,11,2019,0,5.6245868847268525
2019-11-11 09:00:00,0,0,11,2019,0,0.0
2019-11-11 10:00:00,0,0,11,2019,0,24.67462295307145
2019-11-11 11:00:00,0,0,11,2019,0,0.0
2019-11-11 12:00:00,0,0,11,2019,0,4.725406140446033
2019-11-11 13:00:00,0,0,11,2019,0,0.0
2019-11-11 14:00:00,0,0,11,2019,0,7.030384018647936
2019-11-11 15:00:00,0,0,11,2019,0,0.0
2019-11-11 16:00:00,0,0,11,2019,0,21.35319100307575
2019-11-11 17:00:00,0,0,11,2019,0,0.0
2019-11-11 18:00:00,0,0,11,2019,0,0.0
2019-11-11 19:00:00,0,0,11,2019,0,3.894381654746255
2019-11-11 20:00:00,0,0,11,2019,0,0.0
2019-11-11 21:00:00,0,0,11,2019,0,0.0
2019-11-11 22:00:00,0,0,11,2019,0,14.89995128086244
2019-11-11 23:00:00,0,0,11,2019,0,0.0
2019-11-12 00:00:00,1,27,11,2019,1,3.021357369653145
2019-11-12 01:00:00,1,27,11,2019,1,4.390766954477201
2019-11-12 02:00:00,1,27,11,2019,1,5.316197652669935
2019-11-12 03:00:00,1,27,11,2019,1,5.538552623508878
2019-11-12 04:00:00,1,27,11,2019,1,4.587320655656392
2019-11-12 05:00:00,1,27,11,2019,1,15.717113898367494
2019-11-12 06:00:00,1,27,11,2019,1,8.644567546921465
2019-11-12 07:00:00,1,27,11,2019,1,0.0
2019-11-12 08:00:00,1,27,11,2019,1,0.0
2019-11-12 09:00:00,1,27,11,2019,1,0.0
2019-11-12 10:00:00,1,27,11,2019,1,0.0
2019-11-12 11:00:00,1,27,11,2019,1,14.696888222640894
2019-11-12 12:00:00,1,27,11,2019,1,0.0
2019-11-12 13:00:00,1,27,11,2019,1,3.870955783589963
2019-11-12 14:00:00,1,27,11,2019,1,10.848075143571002
2019-11-12 15:00:00,1,27,11,2019,1,0.0
2019-11-12 16:00:00,1,27,11,2019,1,5.89860949309378
2019-11-12 17:00:00,1,27,11,2019,1,0.0
2019-11-12 18:00:00,1,27,11,2019,1,0.0
2019-11-12 19:00:00,1,27,11,2019,1,6.746682275887466
2019-11-12 20:00:00,1,27,11,2019,1,18.74463789361927
2019-11-12 21:00:00,1,27,11,2019,1,0.0
2019-11-12 22:00:00,1,27,11,2019,1,0.0
2019-11-12 23:00:00,1,27,11,2019,1,4.225356535106286
2019-11-13 00:00:00,0,0,11,2019,2,0.0
2019-11-13 01:00:00,0,0,11,2019,2,0.0
2019-11-13 02:00:00,0,0,11,2019,2,0.0
2019-11-13 03:00:00,0,0,11,2019,2,0.0
2019-11-13 04:00:00,0,0,11,2019,2,0.0
2019-11-13 05:00:00,0,0,11,2019,2,0.0
2019-11-13 06:00:00,0,0,11,2019,2,5.578253685667747
2019-11-13 07:00:00,0,0,11,2019,2,4.9408754996701845
2019-11-13 08:00:00,0,0,11,2019,2,17.16108325005989
2019-11-13 09:00:00,0,0,11,2019,2,45.14230824442333
2019-11-13 10:00:00,0,0,11,2019,2,0.0
2019-11-13 11:00:00,0,0,11,2019,2,12.955304081323206
2019-11-13 12:00:00,0,0,11,2019,2,9.063716522247532
2019-11-13 13:00:00,0,0,11,2019,2,0.0
2019-11-13 14:00:00,0,0,11,2019,2,4.542430176163791
2019-11-13 15:00:00,0,0,11,2019,2,0.0
2019-11-13 16:00:00,0,0,11,2019,2,0.0
2019-11-13 17:00:00,0,0,11,2019,2,0.0
2019-11-13 18:00:00,0,0,11,2019,2,5.069417316028336
2019-11-13 19:00:00,0,0,11,2019,2,7.1522349460559695
2019-11-13 20:00:00,0,0,11,2019,2,3.434712529723214
2019-11-13 21:00:00,0,0,11,2019,2,18.80287901997981
2019-11-13 22:00:00,0,0,11,2019,2,0.0
2019-11-13 23:00:00,0,0,11,2019,2,0.0
2019-11-14 00:00:00,0,0,11,2019,3,0.0
2019-11-14 01:00:00,0,0,11,2019,3,0.0
2019-11-14 02:00:00,0,0,11,2019,3,0.0
2019-11-14 03:00:00,0,0,11,2019,3,0.0
2019-11-14 04:00:00,0,0,11,2019,3,0.0
2019-11-14 05:00:00,0,0,11,2019,3,8.603493363188093
2019-11-14 06:00:00,0,0,11,2019,3,0.0
2019-11-14 07:00:00,0,0,11,2019,3,17.221876663465423
2019-11-14 08:00:00,0,0,11,2019,3,28.62070283611576
2019-11-14 09:00:00,0,0,11,2019,3,0.0
2019-11-14 10:00:00,0,0,11,2019,3,0.0
2019-11-14 11:00:00,0,0,11,2019,3,9.014292169578852
2019-11-14 12:00:00,0,0,11,2019,3,0.0
2019-11-14 13:00:00,0,0,11,2019,3,9.121224474447471
2019-11-14 14:00:00,0,0,11,2019,3,0.0
2019-11-14 15:00:00,0,0,11,2019,3,7.93666564687085
2019-11-14 16:00:00,0,0,11,2019,3,0.0
2019-11-14 17:00:00,0,0,11,2019,3,0.0
2019-11-14 18:00:00,0,0,11,2019,3,18.18038782947066
2019-11-14 19:00:00,0,0,11,2019,3,21.17155398016712
2019-11-14 20:00:00,0,0,11,2019,3,9.606543921772996
2019-11-14 21:00:00,0,0,11,2019,3,0.0
